song_id,title,title_kana,brand_id,unit_id,original_members,song_type,tags,release_date,source,verified,notes
s_sc_1jk7dfe,今しかない瞬間を,,sc,,sc_toru;sc_madoka;sc_koito;sc_hinana,unit,,2021-09-21,シャイニーカラーズ実装,false,(UNIT)ノクチル
s_flyandfly,Fly and Fly,,sc,,sc_nichika;sc_mikoto,unit,,2021-09-25,シャイニーカラーズ実装,false,(UNIT)シーズ
s_sc_0u19aak,神様は死んだ、って,,sc,,sc_luca,solo,,2021-12-19,Xmas Party DAY2,false,(ソロ)斑鳩ルカ
s_secretutopia,Secret utopIA,,sc,,sc_mano;sc_hiori;sc_megumi;sc_amana;sc_tenka;sc_chiyuki;sc_nichika;sc_mikoto,unit,,2022-02-19,シャイニーカラーズ実装,false,"(Synthe03)イルミネーションスターズ,アルストロメリア,シーズ"
s_sc_1we1gxp,相合学舎,,sc,,sc_kaho;sc_chiyoko;sc_juri;sc_rinze;sc_natsuha;sc_toru;sc_madoka;sc_koito;sc_hinana,unit,,2022-02-28,シャイニーカラーズ実装,false,"(Synthe02)放課後クライマックスガールズ,ノクチル"
s_killermission,Killer×Mission,,sc,,sc_kogane;sc_mamimi;sc_sakuya;sc_yuika;sc_kiriko;sc_asahi;sc_fuyuko;sc_mei,unit,,2022-03-10,シャイニーカラーズ実装,false,"(Synthe01)アンティーカ,ストレイライト"
s_sc_057f771,虹の行方,,sc,,,all,,2022-03-19,シャイニーカラーズ実装,false,(全体曲・4周年記念楽曲)
s_daybreakage,Daybreak Age,,sc,,sc_mano;sc_hiori;sc_megumi;sc_kogane;sc_mamimi;sc_sakuya;sc_yuika;sc_kiriko;sc_kaho;sc_chiyoko;sc_juri;sc_rinze;sc_natsuha;sc_amana;sc_tenka;sc_chiyuki;sc_asahi;sc_fuyuko;sc_mei;sc_toru;sc_madoka;sc_koito;sc_hinana;sc_nichika;sc_mikoto;sc_luca;sc_hana;sc_haruki,all,,2022-03-29,シャイニーカラーズ実装,false,(全体曲)シャイニーカラーズ
s_felice,FELICE,,sc,,sc_mano;sc_hiori;sc_megumi,unit,,2022-04-25,シャイニーカラーズ実装,false,(UNIT)イルミネーションスターズ
s_sc_11b982x,イルミネイトコンサート,,sc,,sc_mano;sc_hiori;sc_megumi,unit,,2022-04-30,シャイニーカラーズ実装,false,(UNIT)イルミネーションスターズ
s_sc_1lgtm6w,浮動性イノセンス,,sc,,sc_kogane;sc_mamimi;sc_sakuya;sc_yuika;sc_kiriko,unit,,2022-05-20,シャイニーカラーズ実装,false,(UNIT)アンティーカ
s_sc_1qhkuyd,愚者の独白,,sc,,sc_kogane;sc_mamimi;sc_sakuya;sc_yuika;sc_kiriko,unit,,2022-05-30,シャイニーカラーズ実装,false,(UNIT)アンティーカ
s_sc_1r4i3h1,一閃は君が導く,,sc,,sc_kaho;sc_chiyoko;sc_juri;sc_rinze;sc_natsuha,unit,,2022-06-20,シャイニーカラーズ実装,false,(UNIT)放課後クライマックスガールズ
s_sc_1dmp6db,キャットスクワッド,,sc,,sc_kaho;sc_chiyoko;sc_juri;sc_rinze;sc_natsuha,unit,,2022-06-27,シャイニーカラーズ実装,false,(UNIT)放課後クライマックスガールズ
s_veryberrylove,VERY BERRY LOVE,,sc,,sc_amana;sc_tenka;sc_chiyuki,unit,,2022-07-21,シャイニーカラーズ実装,false,(UNIT)アルストロメリア
s_givemesomemore,Give me some more...,,sc,,sc_amana;sc_tenka;sc_chiyuki,unit,,2022-07-29,シャイニーカラーズ実装,false,(UNIT)アルストロメリア
s_283,283体操,,sc,,,unit,,2022-08-01,配信,false,(283プロ健康プロジェクト)
s_sc_0thb1dr,シャイニーエクササイズ,,sc,,,unit,,2022-08-13,B☆Health,false,(283プロ健康プロジェクト)
s_tracingdefender,Tracing Defender,,sc,,sc_asahi;sc_fuyuko;sc_mei,unit,,2022-08-13,シャイニーカラーズ実装,false,(UNIT)ストレイライト
s_overdriveemotion,Overdrive Emotion,,sc,,sc_asahi;sc_fuyuko;sc_mei,unit,,2022-08-31,シャイニーカラーズ実装,false,(UNIT)ストレイライト
s_catchthebreeze,Catch the Breeze,,sc,,sc_toru;sc_madoka;sc_koito;sc_hinana,unit,,2022-09-20,シャイニーカラーズ実装,false,(UNIT)ノクチル
s_sc_1sk7n27,アスファルトを鳴らして,,sc,,sc_toru;sc_madoka;sc_koito;sc_hinana,unit,,2022-09-29,シャイニーカラーズ実装,false,(UNIT)ノクチル
s_fashionable,Fashionable,,sc,,sc_nichika;sc_mikoto,unit,,2022-10-22,MUGEN BEAT DAY1,false,(UNIT)シーズ
s_bouncygirl,Bouncy Girl,,sc,,sc_nichika;sc_mikoto,unit,,2022-10-22,MUGEN BEAT DAY1,false,(UNIT)シーズ
s_forwardmarch,Forward March！！！,,sc,,sc_mano;sc_hiori;sc_megumi,unit,,2023-03-20,シャイニーカラーズ実装,false,(UNIT)イルミネーションスターズ
s_sc_1r5n2yf,星が流れて,,sc,,sc_mano;sc_hiori;sc_megumi,unit,,2023-03-27,シャイニーカラーズ実装,false,(UNIT)イルミネーションスターズ
s_brightestwhite,BRIGHTEST WHITE,,sc,,sc_mano;sc_hiori;sc_megumi,unit,,2023-03-30,シャイニーカラーズ実装,false,(UNIT)イルミネーションスターズ
s_sc_1ek8hzi,とある英雄たちの物語,,sc,,sc_kogane;sc_mamimi;sc_sakuya;sc_yuika;sc_kiriko,unit,,2023-04-12,シャイニーカラーズ実装,false,(UNIT)アンティーカ
s_shinystories,Shiny Stories,,sc,,,all,,2023-04-20,シャイニーカラーズ実装,false,(5周年記念楽曲)
s_unsungheroes,Unsung Heroes,,sc,,sc_kogane;sc_mamimi;sc_sakuya;sc_yuika;sc_kiriko,unit,,2023-04-21,シャイニーカラーズ実装,false,(UNIT)アンティーカ
s_sc_05k9g5m,有彩色ユリイカ,,sc,,sc_kogane;sc_mamimi;sc_sakuya;sc_yuika;sc_kiriko,unit,,2023-04-30,シャイニーカラーズ実装,false,(UNIT)アンティーカ
s_sc_0fipke0,ハナサカサイサイ,,sc,,sc_kaho;sc_chiyoko;sc_juri;sc_rinze;sc_natsuha,unit,,2023-05-11,シャイニーカラーズ実装,false,(UNIT)放課後クライマックスガールズ
s_sc_03grka2,全力アンサー,,sc,,sc_kaho;sc_chiyoko;sc_juri;sc_rinze;sc_natsuha,unit,,2023-05-22,シャイニーカラーズ実装,false,(UNIT)放課後クライマックスガールズ
s_sc_1lvwyjo,ひめくりモザイク,,sc,,sc_kaho;sc_chiyoko;sc_juri;sc_rinze;sc_natsuha,unit,,2023-05-31,シャイニーカラーズ実装,false,(UNIT)放課後クライマックスガールズ
s_sc_0673q2e,メッセージ,,sc,,sc_amana;sc_tenka;sc_chiyuki,unit,,2023-06-09,シャイニーカラーズ実装,false,(UNIT)アルストロメリア
s_loveletter,Love Letter,,sc,,sc_amana;sc_tenka;sc_chiyuki,unit,,2023-06-20,シャイニーカラーズ実装,false,(UNIT)アルストロメリア
s_sc_041jaws,グラデーション,,sc,,sc_amana;sc_tenka;sc_chiyuki,unit,,2023-06-30,シャイニーカラーズ実装,false,(UNIT)アルストロメリア
s_imitationghost,Imitation Ghost,,sc,,sc_asahi;sc_fuyuko;sc_mei,unit,,2023-07-10,シャイニーカラーズ実装,false,(UNIT)ストレイライト
s_sc_1496och,フェアリー・ガール,,sc,,sc_nichika,solo,,2023-07-22,我儘なままDAY1,false,(ソロ)七草にちか
s_lookuptothesky,Look up to the sky,,sc,,sc_mikoto,solo,,2023-07-22,我儘なままDAY1,false,(ソロ)緋田美琴
s_burnburn,BURN BURN,,sc,,sc_asahi;sc_fuyuko;sc_mei,unit,,2023-07-23,シャイニーカラーズ実装,false,(UNIT)ストレイライト
s_startupstandup,Start up Stand up,,sc,,sc_asahi;sc_fuyuko;sc_mei,unit,,2023-07-31,シャイニーカラーズ実装,false,(UNIT)ストレイライト
s_reflection,Reflection,,sc,,sc_toru;sc_madoka;sc_koito;sc_hinana,unit,,2023-08-09,シャイニーカラーズ実装,false,(UNIT)ノクチル
s_sc_19y8g0f,夢が夢じゃなくなるその日まで,,sc,,sc_toru;sc_madoka;sc_koito;sc_hinana,unit,,2023-08-21,シャイニーカラーズ実装,false,(UNIT)ノクチル
s_sc_11gyyh6,青とオレンジ,,sc,,sc_toru;sc_madoka;sc_koito;sc_hinana,unit,,2023-08-31,シャイニーカラーズ実装,false,(UNIT)ノクチル
s_forbiddenparadise,Forbidden Paradise,,sc,,sc_nichika;sc_mikoto,unit,,2023-09-11,シャイニーカラーズ実装,false,(UNIT)シーズ
s_sweetestbite,SWEETEST BITE,,sc,,sc_nichika;sc_mikoto,unit,,2023-09-21,シャイニーカラーズ実装,false,(UNIT)シーズ
s_sc_0c6c46r,無自覚アプリオリ,,sc,,sc_luca;sc_hana;sc_haruki,unit,,2023-09-23,配信,false,(UNIT)コメティック
s_whitestory,White Story,,sc,,sc_nichika;sc_mikoto,unit,,2023-09-30,シャイニーカラーズ実装,false,(UNIT)シーズ
s_sc_1letcpc,星の声,,sc,,sc_mano;sc_hiori;sc_megumi;sc_kogane;sc_mamimi;sc_sakuya;sc_yuika;sc_kiriko;sc_kaho;sc_chiyoko;sc_juri;sc_rinze;sc_natsuha;sc_amana;sc_tenka;sc_chiyuki;sc_asahi;sc_fuyuko;sc_mei;sc_toru;sc_madoka;sc_koito;sc_hinana;sc_nichika;sc_mikoto;sc_luca;sc_hana;sc_haruki,all,,2023-10-18,CD Song for Prism,false,(全体曲)シャイニーカラーズ
s_sc_0aomxeh,くだらないや,,sc,,sc_luca;sc_hana;sc_haruki,unit,,2023-10-21,5.5thライブDAY1,false,(UNIT)コメティック
s_sc_0o78e8e,平行線の美学,,sc,,sc_luca;sc_hana;sc_haruki,unit,,2023-10-21,5.5thライブDAY1,false,(UNIT)コメティック
s_sc_1v389bj,ツバサグラビティ,,sc,,sc_mano;sc_hiori;sc_megumi;sc_kogane;sc_mamimi;sc_sakuya;sc_yuika;sc_kiriko;sc_kaho;sc_chiyoko;sc_juri;sc_rinze;sc_natsuha;sc_amana;sc_tenka;sc_chiyuki;sc_asahi;sc_fuyuko;sc_mei;sc_toru;sc_madoka;sc_koito;sc_hinana;sc_nichika;sc_mikoto;sc_luca;sc_hana;sc_haruki,all,,2023-10-22,5.5thライブDAY2,false,(全体曲)シャイニーカラーズ
s_sc_1uqui9i,想像のつばさ,,sc,,sc_mano,solo,,2023-10-27,シャニアニ1章先行上映,false,(ソロ)櫻木真乃
s_sc_0bzq3ba,ホムラインビテーション,,sc,,,unit,collab,2023-11-06,MV公開,false,(コラボ)HOMURA-GIRLS
s_sc_043qjlk,裸足じゃイラレナイ,,sc,,sc_kaho;sc_chiyoko;sc_juri;sc_rinze;sc_natsuha,unit,,2023-11-15,Song for Prismイベント,false,(UNIT)放課後クライマックスガールズ
s_beautifulday,明日もBeautiful Day,,sc,,sc_amana;sc_tenka;sc_chiyuki,unit,,2023-11-30,Song for Prismイベント,false,(UNIT)アルストロメリア
s_sc_0q1u6wd,ハナムケのハナタバ,,sc,,sc_luca;sc_hana;sc_haruki,unit,,2023-12-31,Song for Prismイベント,false,(UNIT)コメティック
s_sc_1wmppi7,輝きにかわる,,sc,,,unit,collab,2024-01-30,MV公開,false,(コラボ)PRオファーVol.1
s_sc_1t6yxnh,青空,,sc,,sc_toru;sc_madoka;sc_koito;sc_hinana,unit,,2024-01-31,Song for Prismイベント,false,(UNIT)ノクチル
s_onestar,ONE STAR,,sc,,,unit,collab,2024-02-28,MV公開,false,(コラボ)PRオファーVol.2
s_happier,Happier,,sc,,sc_nichika;sc_mikoto,unit,,2024-02-29,Song for Prismイベント,false,(UNIT)シーズ
s_gotcha,GOTCHA,,sc,,,unit,collab,2024-03-29,MV公開,false,(コラボ)PRオファーVol.3
s_sc_1aba7ay,枕木の歌,,sc,,sc_mano;sc_hiori;sc_megumi,unit,,2024-03-31,Song for Prismイベント,false,(UNIT)イルミネーションスターズ
s_sc_0c662d9,時限式狂騒ワンダーランド,,sc,,sc_kogane;sc_mamimi;sc_sakuya;sc_yuika;sc_kiriko,unit,,2024-04-30,Song for Prismイベント,false,(UNIT)アンティーカ
s_sc_0appxzf,文明開花輪舞 -シティ・ハレルヤ-,,sc,,sc_kogane;sc_mamimi;sc_sakuya;sc_yuika;sc_kiriko,unit,,2024-05-09,シャイニーカラーズ実装,false,(UNIT)アンティーカ
s_sc_1u1p5gf,秋の終わり、僕の記憶,,sc,,sc_kogane;sc_mamimi;sc_sakuya;sc_yuika;sc_kiriko,unit,,2024-05-21,シャイニーカラーズ実装,false,(UNIT)アンティーカ
s_migratoryechoes,Migratory Echoes,,sc,,sc_mano;sc_hiori;sc_megumi;sc_kogane;sc_mamimi;sc_sakuya;sc_yuika;sc_kiriko;sc_kaho;sc_chiyoko;sc_juri;sc_rinze;sc_natsuha;sc_amana;sc_tenka;sc_chiyuki;sc_asahi;sc_fuyuko;sc_mei;sc_toru;sc_madoka;sc_koito;sc_hinana;sc_nichika;sc_mikoto;sc_luca;sc_hana;sc_haruki,all,,2024-05-30,シャイニーカラーズ実装,false,(全体曲)シャイニーカラーズ
s_links,LINKs,,sc,,sc_asahi;sc_fuyuko;sc_mei,unit,,2024-05-31,Song for Prismイベント,false,(UNIT)ストレイライト
s_sc_1wzv6vz,放課後マギア,,sc,,sc_kaho;sc_chiyoko;sc_juri;sc_rinze;sc_natsuha,unit,,2024-06-07,シャイニーカラーズ実装,false,(UNIT)放課後クライマックスガールズ
s_sc_0kaskci,パーティーマジックデザイナー,,sc,,sc_kaho;sc_chiyoko;sc_juri;sc_rinze;sc_natsuha,unit,,2024-06-19,シャイニーカラーズ実装,false,(UNIT)放課後クライマックスガールズ
s_afterrun,After Run,,sc,,sc_nichika;sc_mikoto,unit,,2024-06-30,Song for Prismイベント,false,(UNIT)シーズ
s_sc_1fr93pb,プリズムフレア,,sc,,sc_mano;sc_hiori;sc_megumi;sc_kogane;sc_mamimi;sc_sakuya;sc_yuika;sc_kiriko;sc_kaho;sc_chiyoko;sc_juri;sc_rinze;sc_natsuha;sc_amana;sc_tenka;sc_chiyuki;sc_asahi;sc_fuyuko;sc_mei;sc_toru;sc_madoka;sc_koito;sc_hinana;sc_nichika;sc_mikoto;sc_luca;sc_hana;sc_haruki,all,,2024-07-05,2nd1章先行上映,false,(全体曲)シャイニーカラーズ
s_openthenewworld,OPEN the New world,,sc,,,unit,,2024-07-05,2nd1章先行上映,false,(HwUNIT)ポップゾンビ
s_midnightparade,Midnight parade!,,sc,,,unit,,2024-07-05,2nd1章先行上映,false,(HwUNIT)ナイトウィッチ
s_sc_0huwrr7,ねぇ、ねぇ、ねぇ,,sc,,,unit,,2024-07-05,2nd1章先行上映,false,(HwUNIT)スイートアニマル
s_candyuniverse,CANDY UNIVERSE,,sc,,,unit,,2024-07-05,2nd1章先行上映,false,(HwUNIT)ジョイフルデビル
s_poisonberrydaughters,Poison Berry Daughters,,sc,,sc_mano;sc_hiori;sc_megumi;sc_kogane;sc_mamimi;sc_sakuya;sc_yuika;sc_kiriko;sc_kaho;sc_chiyoko;sc_juri;sc_rinze;sc_natsuha;sc_amana;sc_tenka;sc_chiyuki;sc_asahi;sc_fuyuko;sc_mei;sc_toru;sc_madoka;sc_koito;sc_hinana;sc_nichika;sc_mikoto;sc_luca;sc_hana;sc_haruki,all,,2024-07-05,2nd1章先行上映,false,(全体曲)シャイニーカラーズ
s_sc_1elkppn,アスタラブビスタ,,sc,,sc_amana;sc_tenka;sc_chiyuki,unit,,2024-07-09,シャイニーカラーズ実装,false,(UNIT)アルストロメリア
s_daydreamlove,DAYDREAM LOVE,,sc,,sc_amana;sc_tenka;sc_chiyuki,unit,,2024-07-18,シャイニーカラーズ実装,false,(UNIT)アルストロメリア
s_mellowmellow,mellow mellow,,sc,,sc_amana;sc_tenka;sc_chiyuki,unit,,2024-07-31,Song for Prismイベント,false,(UNIT)アルストロメリア
s_sc_0yjut7y,サマーサマーオーシャンパーリィバケーション,,sc,,sc_megumi;sc_yuika;sc_kaho;sc_tenka;sc_fuyuko;sc_koito;sc_mikoto;sc_haruki,unit,,2024-08-01,Song for Prism実装,false,"(イベント)めぐる,結華,果穂,甜花,冬優子,小糸,美琴,はるき"
s_cyberparkour,Cyber Parkour,,sc,,sc_asahi;sc_fuyuko;sc_mei,unit,,2024-08-07,シャイニーカラーズ実装,false,(UNIT)ストレイライト
s_livelivelive,LIVE LIVE LIVE!,,sc,,sc_asahi;sc_fuyuko;sc_mei,unit,,2024-08-19,シャイニーカラーズ実装,false,(UNIT)ストレイライト
s_sc_06zzyof,橙より未来,,sc,,sc_kogane;sc_mamimi;sc_sakuya;sc_yuika;sc_kiriko,unit,,2024-08-23,2nd2章先行上映,false,(UNIT)アンティーカ
s_withyou,With you,,sc,,sc_amana;sc_tenka;sc_chiyuki,unit,,2024-08-23,2nd2章先行上映,false,(UNIT)アルストロメリア
s_headsortails,Heads or Tails？,,sc,,sc_luca;sc_hana;sc_haruki,unit,,2024-08-31,Song for Prismイベント,false,(UNIT)コメティック
s_sc_1qpimpw,いつかのキミへ,,sc,,sc_toru;sc_madoka;sc_koito;sc_hinana,unit,,2024-09-09,シャイニーカラーズ実装,false,(UNIT)ノクチル
s_365,365日のストーリー,,sc,,sc_toru;sc_madoka;sc_koito;sc_hinana,unit,,2024-09-18,シャイニーカラーズ実装,false,(UNIT)ノクチル
s_futuredesigner,Future Designer,,sc,,sc_asahi;sc_fuyuko;sc_mei,unit,,2024-09-20,2nd3章先行上映,false,(UNIT)ストレイライト
s_sc_00b4zsa,さあ舞い上がれ,,sc,,sc_kaho;sc_chiyoko;sc_juri;sc_rinze;sc_natsuha,unit,,2024-09-20,2nd3章先行上映,false,(UNIT)放課後クライマックスガールズ
s_sign,未来へのSign,,sc,,sc_toru;sc_madoka;sc_koito;sc_hinana,unit,,2024-09-20,2nd3章先行上映,false,(UNIT)ノクチル
s_sc_0m724cz,星の数だけ,,sc,,sc_mano;sc_hiori;sc_megumi,unit,,2024-09-20,2nd3章先行上映,false,(UNIT)イルミネーションスターズ
s_sc_1ja2edk,グッバイ,,sc,,sc_toru;sc_madoka;sc_koito;sc_hinana,unit,,2024-09-30,Song for Prismイベント,false,(UNIT)ノクチル
s_monochromatic,Monochromatic,,sc,,sc_nichika;sc_mikoto,unit,,2024-10-05,シャイニーカラーズ実装,false,(UNIT)シーズ
s_snowflake,Snowflake,,sc,,sc_nichika;sc_mikoto,unit,,2024-10-18,シャイニーカラーズ実装,false,(UNIT)シーズ
s_showeroflight,Shower of light,,sc,,sc_mano;sc_hiori;sc_megumi,unit,,2024-11-01,Song for Prismイベント,false,(UNIT)イルミネーションスターズ
s_sc_15uvv4w,泥濘鳴鳴,,sc,,sc_luca;sc_hana;sc_haruki,unit,,2024-11-08,シャイニーカラーズ実装,false,(UNIT)コメティック
s_cmonjoinus,C'mon! Join Us,,sc,,,all,,2024-11-10,Song for Prismイベント,false,(全体曲・シャニソン1周年記念曲)
s_view,愛なView,,sc,,,all,,2024-11-14,Song for Prismイベント,false,(全体曲・シャニソン1周年記念曲)
s_cleancleanup,Clean.Clean up,,sc,,sc_luca;sc_hana;sc_haruki,unit,,2024-11-19,シャイニーカラーズ実装,false,(UNIT)コメティック
s_sc_1m27utm,無垢,,sc,,sc_hana,solo,,2024-11-20,Song for Prism実装,false,(ソロ)鈴木羽那
s_sc_0x8ppja,快盗Vを見逃すな,,sc,,sc_kaho;sc_chiyoko;sc_juri;sc_rinze;sc_natsuha,unit,,2024-11-29,YouTubeでMV公開,false,(UNIT)放課後クライマックスガールズ
s_sc_1tul46e,夢模様キャンバス,,sc,,sc_haruki,solo,,2024-12-04,COLORFUL FE@THERS,false,(ソロ)郁田はるき
s_sc_0vpew3y,1/3,,sc,,sc_luca,solo,,2024-12-04,COLORFUL FE@THERS,false,(ソロ)斑鳩ルカ
s_starryplace,STARRY PLACE,,sc,,sc_mano;sc_hiori;sc_megumi,unit,,2024-12-11,シャイニーカラーズ実装,false,(UNIT)イルミネーションスターズ
s_sc_1sgesus,晴れのちバルーン,,sc,,sc_mano;sc_hiori;sc_megumi,unit,,2024-12-19,シャイニーカラーズ実装,false,(UNIT)イルミネーションスターズ
s_realmindshakes,Real Mind Shakes,,sc,,sc_asahi;sc_fuyuko;sc_mei,unit,,2024-12-31,Song for Prismイベント,false,(UNIT)ストレイライト
s_thelastpride,THE LAST PRIDE,,sc,,sc_kogane;sc_mamimi;sc_sakuya;sc_yuika;sc_kiriko,unit,,2025-01-31,Song for Prismイベント,false,(UNIT)アンティーカ
s_sc_1adrk58,愛しき日々,,sc,,sc_toru;sc_madoka;sc_koito;sc_hinana,unit,,2025-02-28,Song for Prismイベント,false,(UNIT)ノクチル
s_fadingstars,Fading Stars,,sc,,sc_nichika;sc_mikoto,unit,,2025-03-31,Song for Prismイベント,false,(UNIT)シーズ
s_futuretransit,Future Transit,,sc,,sc_asahi;sc_fuyuko;sc_mei,unit,,2025-04-30,Song for Prismイベント,false,(UNIT)ストレイライト
s_sc_00ya6ej,ブレイク・アウト・セレンディピティ,,sc,,sc_kogane;sc_mamimi;sc_sakuya;sc_yuika;sc_kiriko,unit,,2025-05-30,シャイニーカラーズに実装,false,(UNIT)アンティーカ
s_sc_0s7wi6b,クローバー,,sc,,sc_rinze;sc_amana;sc_hinana;sc_nichika,unit,,2025-05-31,Song for Prismイベント,false,"(-)杜野凛世,大崎甘奈,市川雛菜,七草にちか"
s_pioneerimpact,Pioneer Impact,,sc,,sc_kogane;sc_mamimi;sc_sakuya;sc_yuika;sc_kiriko;sc_nichika;sc_mikoto,unit,,2025-06-04,円環 01,false,"(円環)アンティーカ,シーズ"
s_breakchain,Break Chain,,sc,,sc_nichika;sc_mikoto,unit,,2025-06-04,円環 01,false,(UNIT)シーズ
s_sc_1nlk2j3,進路は超銀河,,sc,,sc_kaho;sc_chiyoko;sc_juri;sc_rinze;sc_natsuha,unit,,2025-06-29,シャイニーカラーズに実装,false,(UNIT)放課後クライマックスガールズ
s_getover,GET OVER,,sc,,sc_asahi;sc_fuyuko;sc_mei,unit,,2025-06-29,シャイニーカラーズに実装,false,(UNIT)ストレイライト
s_koikyun,KoiKyun！,,sc,,sc_mano;sc_hiori;sc_megumi,unit,,2025-06-30,Song for Prism実装,false,(UNIT)イルミネーションスターズ
s_sc_1145o1k,迅雷鉄火,,sc,,sc_kaho;sc_chiyoko;sc_juri;sc_rinze;sc_natsuha;sc_asahi;sc_fuyuko;sc_mei,unit,,2025-07-02,円環 02,false,"(円環)放課後クライマックスガールズ,ストレイライト"
s_sc_05vnzih,ルピラ,,sc,,sc_amana;sc_tenka;sc_chiyuki,unit,,2025-07-18,シャイニーカラーズに実装,false,(UNIT)アルストロメリア
s_sc_0haaeqn,似セ者,,sc,,sc_luca;sc_hana;sc_haruki,unit,,2025-07-30,シャイニーカラーズに実装,false,(UNIT)コメティック
s_summernightparadise,Summer Night Paradise,,sc,,sc_mano;sc_mamimi;sc_natsuha;sc_chiyuki;sc_mei;sc_madoka;sc_mikoto;sc_hana,unit,,2025-08-01,Song for Prism実装,false,"(イベント)真乃,摩美々,夏葉,千雪,愛依,円香,美琴,羽那"
s_sc_0qeeu8q,リフレインブレイン,,sc,,sc_amana;sc_tenka;sc_chiyuki;sc_luca;sc_hana;sc_haruki,unit,,2025-08-06,円環 03,false,"(円環)アルストロメリア,コメティック"
s_rewriting,REWRITING,,sc,,sc_mano;sc_hiori;sc_megumi,unit,,2025-08-30,シャイニーカラーズに実装,false,(UNIT)イルミネーションスターズ
s_queenofthepirates,QUEEN OF THE PIRATES,,sc,,sc_kogane;sc_mamimi;sc_sakuya;sc_yuika;sc_kiriko,unit,,2025-08-31,Song for Prism実装,false,(UNIT)アンティーカ
s_swingit,Swing it!,,sc,,sc_toru;sc_madoka;sc_koito;sc_hinana,unit,,2025-09-09,シャイニーカラーズに実装,false,(UNIT)ノクチル
s_sparkle,Sparkle,,sc,,sc_mano;sc_hiori;sc_megumi;sc_toru;sc_madoka;sc_koito;sc_hinana,unit,,2025-09-10,円環 04,false,"(円環)イルミネーションスターズ,ノクチル"
s_exe,キラピコ.exe,,sc,,sc_kaho;sc_chiyoko;sc_juri;sc_rinze;sc_natsuha,unit,,2025-09-30,Song for Prismイベント,false,(UNIT)放課後クライマックスガールズ
s_borderline_2,Borderline,,sc,,sc_mano;sc_hiori;sc_megumi;sc_kogane;sc_mamimi;sc_sakuya;sc_yuika;sc_kiriko;sc_kaho;sc_chiyoko;sc_juri;sc_rinze;sc_natsuha;sc_amana;sc_tenka;sc_chiyuki;sc_asahi;sc_fuyuko;sc_mei;sc_toru;sc_madoka;sc_koito;sc_hinana;sc_nichika;sc_mikoto;sc_luca;sc_hana;sc_haruki,all,,2025-10-25,7th螺旋DAY1,false,(全体曲)シャイニーカラーズ
